5.160000000000000000e+02,3.162280000000000091e-01,9.486830000000000540e-01,6.742264778247736290e-02
1.060000000000000000e+02,3.939190000000000191e-01,9.191449999999999898e-01,1.504338737685100291e-01
3.480000000000000000e+02,4.472140000000000004e-01,8.944269999999999721e-01,2.089506387690643063e-01
5.070000000000000000e+02,4.472140000000000004e-01,8.944269999999999721e-01,2.089506387690643063e-01
4.470000000000000000e+02,4.472140000000000004e-01,8.944269999999999721e-01,2.089506387690643063e-01
2.010000000000000000e+02,4.705880000000000063e-01,8.823530000000000539e-01,2.350968594303207704e-01
3.910000000000000000e+02,4.741000000000000214e-01,8.804710000000000036e-01,2.390532545563854305e-01
5.200000000000000000e+01,5.144959999999999534e-01,8.574929999999999497e-01,2.851294850028667227e-01
4.930000000000000000e+02,5.546999999999999709e-01,8.320499999999999563e-01,3.321411649961503731e-01
4.190000000000000000e+02,5.546999999999999709e-01,8.320499999999999563e-01,3.321411649961503731e-01
4.060000000000000000e+02,5.665289999999999493e-01,8.240420000000000522e-01,3.462191464260749862e-01
4.590000000000000000e+02,5.665289999999999493e-01,8.240420000000000522e-01,3.462191464260749862e-01
4.110000000000000000e+02,5.681910000000000016e-01,8.228969999999999896e-01,3.482067480463295062e-01
2.140000000000000000e+02,5.774650000000000061e-01,8.164160000000000306e-01,3.593425862933587456e-01
1.360000000000000000e+02,5.780170000000000030e-01,8.160239999999999716e-01,3.600083883744932822e-01
7.000000000000000000e+01,5.812380000000000324e-01,8.137330000000000396e-01,3.638958005171260557e-01
2.820000000000000000e+02,5.861199999999999743e-01,8.102240000000000553e-01,3.698060936666673904e-01
1.330000000000000000e+02,5.861199999999999743e-01,8.102240000000000553e-01,3.698060936666673904e-01
6.000000000000000000e+01,5.881720000000000281e-01,8.087360000000000104e-01,3.722968773989381863e-01
1.810000000000000000e+02,6.152710000000000123e-01,7.883160000000000167e-01,4.055815475881515142e-01
5.000000000000000000e+00,6.246950000000000003e-01,7.808690000000000353e-01,4.173358643023625802e-01
3.730000000000000000e+02,6.246950000000000003e-01,7.808690000000000353e-01,4.173358643023625802e-01
1.520000000000000000e+02,6.314260000000000428e-01,7.754360000000000142e-01,4.257915741874186422e-01
3.570000000000000000e+02,6.332379999999999676e-01,7.739570000000000061e-01,4.280766352722372159e-01
2.020000000000000000e+02,6.332379999999999676e-01,7.739570000000000061e-01,4.280766352722372159e-01
2.720000000000000000e+02,6.347390000000000532e-01,7.727260000000000240e-01,4.299725949825174975e-01
4.130000000000000000e+02,6.381890000000000063e-01,7.698789999999999800e-01,4.343399280344831803e-01
5.100000000000000000e+02,6.401839999999999753e-01,7.682210000000000427e-01,4.368717036224707972e-01
7.800000000000000000e+01,6.426119999999999610e-01,7.661919999999999842e-01,4.399590680699739798e-01
2.150000000000000000e+02,6.441360000000000419e-01,7.649110000000000076e-01,4.419009090667273543e-01
5.040000000000000000e+02,6.459420000000000162e-01,7.633860000000000090e-01,4.442058344742896292e-01
3.770000000000000000e+02,6.507910000000000084e-01,7.592569999999999597e-01,4.504133951216371390e-01
3.780000000000000000e+02,6.507910000000000084e-01,7.592569999999999597e-01,4.504133951216371390e-01
6.700000000000000000e+01,6.529399999999999649e-01,7.574100000000000277e-01,4.531738550766140072e-01
8.000000000000000000e+00,6.536199999999999788e-01,7.568230000000000235e-01,4.540487149392672950e-01
1.970000000000000000e+02,6.561789999999999567e-01,7.546059999999999990e-01,4.573455543853028327e-01
2.260000000000000000e+02,6.579190000000000316e-01,7.530890000000000084e-01,4.595924487031962102e-01
3.400000000000000000e+02,6.585050000000000070e-01,7.525770000000000515e-01,4.603498139078585627e-01
2.390000000000000000e+02,6.643639999999999546e-01,7.474089999999999900e-01,4.679489462430703739e-01
2.400000000000000000e+02,6.643639999999999546e-01,7.474089999999999900e-01,4.679489462430703739e-01
4.050000000000000000e+02,6.678110000000000435e-01,7.443309999999999649e-01,4.724407190420826241e-01
1.630000000000000000e+02,6.693339999999999845e-01,7.429609999999999825e-01,4.744308839293664426e-01
2.500000000000000000e+01,6.736299999999999510e-01,7.390689999999999760e-01,4.800604237989213874e-01
1.460000000000000000e+02,6.742690000000000072e-01,7.384849999999999470e-01,4.809005466798723094e-01
2.180000000000000000e+02,6.751580000000000359e-01,7.376730000000000231e-01,4.820692763431413952e-01
3.970000000000000000e+02,6.764050000000000340e-01,7.365300000000000180e-01,4.837108612797525464e-01
3.620000000000000000e+02,6.794369999999999576e-01,7.337339999999999973e-01,4.877117916556867327e-01
5.260000000000000000e+02,6.816499999999999782e-01,7.316789999999999683e-01,4.906401462762703947e-01
3.890000000000000000e+02,6.819659999999999611e-01,7.313840000000000341e-01,4.910591359429126723e-01
2.800000000000000000e+01,6.834240000000000315e-01,7.300210000000000310e-01,4.929935329251287635e-01
